station_id,true_opnid,opnids,comments,modeled,repo_name,wplmn_flag,source
H18047001,379.0,379,,,NFCrow,0.0,wiski
W17004001,,,,,MissStCloud,0.0,wiski
W19037002,,,,,SFCrow,0.0,wiski
H16068003,,,,,Sauk,0.0,wiski
W16068002,,,,,Sauk,0.0,wiski
H16068001,,,,,Sauk,0.0,wiski
H18004001,61.0,61,,,NFCrow,0.0,wiski
H15045002,,,,,MissSartell,0.0,wiski
W15008001,,,,,MissSartell,0.0,wiski
W15008002,,,,,MissSartell,0.0,wiski
W17052002,,,,,MissStCloud,0.0,wiski
W17052004,,,,,MissStCloud,0.0,wiski
W17052003,,,,,MissStCloud,0.0,wiski
W17052001,,,,,MissStCloud,0.0,wiski
W17054001,,,,,MissStCloud,0.0,wiski
W19027002,650.0,"650,-649",,,SFCrow,0.0,wiski
W19036002,750.0,750,,,SFCrow,0.0,wiski
H19027001,650.0,650,,,SFCrow,0.0,wiski
W19022001,,,,,SFCrow,0.0,wiski
H19005001,881.0,881,,,SFCrow,0.0,wiski
H19040001,,,,,SFCrow,0.0,wiski
W19024002,610.0,610,,,SFCrow,0.0,wiski
W19049003,,,,,SFCrow,0.0,wiski
W19061001,,,,,SFCrow,0.0,wiski
W19049004,,,,,SFCrow,0.0,wiski
W15023002,,,,,MissSartell,0.0,wiski
W15023001,,,,,MissSartell,0.0,wiski
W15017004,,,,,MissSartell,0.0,wiski
W15017003,,,,,MissSartell,0.0,wiski
W15017005,,,,,MissSartell,0.0,wiski
W17035002,,,,,MissStCloud,0.0,wiski
W18057002,,,,,NFCrow,0.0,wiski
W18057003,,,,,NFCrow,0.0,wiski
W18057001,,,,,NFCrow,0.0,wiski
W21067002,323.0,323,,,Rum,0.0,wiski
W16042002,,,,,Sauk,0.0,wiski
W16042001,,,,,Sauk,0.0,wiski
H18069001,41.0,41,,,NFCrow,0.0,wiski
W16046009,,,,,Sauk,0.0,wiski
H16047001,,,,,Sauk,0.0,wiski
W16046004,,,,,Sauk,0.0,wiski
W16046007,,,,,Sauk,0.0,wiski
W16046006,,,,,Sauk,0.0,wiski
W16046002,,,,,Sauk,0.0,wiski
W16046001,,,,,Sauk,0.0,wiski
H16046003,,,,,Sauk,0.0,wiski
W18016005,443.0,443,,,NFCrow,0.0,wiski
W18016001,443.0,443,,,NFCrow,0.0,wiski
W18049003,357.0,357,,,NFCrow,0.0,wiski
W18016004,443.0,443,middle of reach,,NFCrow,0.0,wiski
W20095004,,,,,,0.0,wiski
SS00110,,,,,,0.0,wiski
W17010005,,,,,MissStCloud,0.0,wiski
H17010009,,,,,MissStCloud,0.0,wiski
W17010006,,,,,MissStCloud,0.0,wiski
W17015001,,,,,MissStCloud,0.0,wiski
W17015002,,,,,MissStCloud,0.0,wiski
W17015003,,,,,MissStCloud,0.0,wiski
W21022003,175.0,175,,,Rum,0.0,wiski
W21022004,,,,,Rum,0.0,wiski
W21022002,175.0,173,,,Rum,0.0,wiski
W17047001,,,,,MissStCloud,0.0,wiski
W19071001,,,,,SFCrow,0.0,wiski
W19089003,,,,,SFCrow,0.0,wiski
W19080001,863.0,863,,,SFCrow,0.0,wiski
W19033003,,,,,SFCrow,0.0,wiski
W19035001,,,,,SFCrow,0.0,wiski
W19003001,,,,,SFCrow,0.0,wiski
W21052001,433.0,433,,,Rum,0.0,wiski
W21052002,433.0,433,,,Rum,0.0,wiski
W16073004,,,,,Sauk,0.0,wiski
W18012002,479.0,479,,,NFCrow,0.0,wiski
L34041600,,,,,NFCrow,0.0,wiski
L77043700,,,,,Sauk,0.0,wiski
L77043600,,,,,Sauk,0.0,wiski
L86051400,,,,,MissStCloud,0.0,wiski
L86051500,,,,,MissStCloud,0.0,wiski
L86051600,,,,,MissStCloud,0.0,wiski
L86051600001,,,,,MissStCloud,0.0,wiski
L48007900,,,,,Rum,0.0,wiski
L48008000,,,,,Rum,0.0,wiski
L71040500,,,,,MissStCloud,0.0,wiski
W21030001,215.0,215,,,Rum,0.0,wiski
W21030002,211.0,211,middle of reach sort of,,Rum,0.0,wiski
W18061004,373.0,373,,,NFCrow,0.0,wiski
W18061001,373.0,373,,,NFCrow,0.0,wiski
W18061003,373.0,"373,-371",,,NFCrow,0.0,wiski
W15010001,,,,,MissSartell,0.0,wiski
W21040003,261.0,261,,,Rum,0.0,wiski
W17067001,,,,,MissStCloud,0.0,wiski
W17012003,,,,,MissStCloud,0.0,wiski
W17012004,,,,,MissStCloud,0.0,wiski
W17012002,,,,,MissStCloud,0.0,wiski
W17012001,,,,,MissStCloud,0.0,wiski
H15027001,,,,,MissSartell,0.0,wiski
W07074001,,,,,MissHeadwaters,0.0,wiski
W11014001,,,,,Pine,0.0,wiski
W07050001,,,,,MissHeadwaters,0.0,wiski
W12078001,,,,,CrowWing,0.0,wiski
W12002001,,,,,CrowWing,0.0,wiski
W12094001,,,,,CrowWing,0.0,wiski
W07087001,,,,,MissHeadwaters,0.0,wiski
W12033003,,,,,CrowWing,0.0,wiski
W13034001,,,,,Redeye,0.0,wiski
W08046002,,,,,LeechLake,0.0,wiski
H08060001,,,,,LeechLake,0.0,wiski
W08071001,,,,,LeechLake,0.0,wiski
W09028001,,,,,MissGrandRapids,0.0,wiski
W11023001,,,,,Pine,0.0,wiski
W09031002,,,,,MissGrandRapids,0.0,wiski
W09031001,,,,,MissGrandRapids,0.0,wiski
W09031003,,,,,MissGrandRapids,0.0,wiski
W10101001,,,,,MissBrainerd,0.0,wiski
H08002001,,,,,LeechLake,0.0,wiski
W11020003,,,,,Pine,0.0,wiski
W11020001,,,,,Pine,0.0,wiski
W11020002,,,,,Pine,0.0,wiski
H09045004,,,,,MissGrandRapids,0.0,wiski
W12089002,,,,,CrowWing,0.0,wiski
W12089001,,,,,CrowWing,0.0,wiski
W09047001,,,,,MissGrandRapids,0.0,wiski
W12125001,,,,,CrowWing,0.0,wiski
W12125003,,,,,CrowWing,0.0,wiski
W12125002,,,,,CrowWing,0.0,wiski
W12091001,,,,,CrowWing,0.0,wiski
W12092001,,,,,CrowWing,0.0,wiski
H12041001,,,,,CrowWing,0.0,wiski
W12083001,,,,,CrowWing,0.0,wiski
H12130001,,,,,CrowWing,0.0,wiski
H12130002,,,,,CrowWing,0.0,wiski
H12130003,,,,,CrowWing,0.0,wiski
W11040002,,,,,Pine,0.0,wiski
W11040003,,,,,Pine,0.0,wiski
H10086002,,,,,MissBrainerd,0.0,wiski
L31132514,,,,,MissGrandRapids,0.0,wiski
W14046001,,,,,LongPrairie,0.0,wiski
W12128001,,,,,CrowWing,0.0,wiski
H12133001,,,,,CrowWing,0.0,wiski
W12118001,,,,,CrowWing,0.0,wiski
W12082002,,,,,CrowWing,0.0,wiski
W12029002,,,,,CrowWing,0.0,wiski
H14029001,,,,,LongPrairie,0.0,wiski
H14028002,,,,,LongPrairie,0.0,wiski
W14028001,,,,,LongPrairie,0.0,wiski
W10005001,,,,,MissBrainerd,0.0,wiski
W07111002,,,,,MissHeadwaters,0.0,wiski
W07111001,,,,,MissHeadwaters,0.0,wiski
W07098001,,,,,MissHeadwaters,0.0,wiski
H10006001,,,,,MissBrainerd,0.0,wiski
H09002005,,,,,MissGrandRapids,0.0,wiski
W09002003,,,,,MissGrandRapids,0.0,wiski
H09002004,,,,,MissGrandRapids,0.0,wiski
W09002002,,,,,MissGrandRapids,0.0,wiski
W09002001,,,,,MissGrandRapids,0.0,wiski
H13059002,,,,,Redeye,0.0,wiski
H13059001,,,,,Redeye,0.0,wiski
H13059004,,,,,Redeye,0.0,wiski
H13059003,,,,,Redeye,0.0,wiski
W13059005,,,,,Redeye,0.0,wiski
W12026001,,,,,CrowWing,0.0,wiski
W10054001,,,,,MissBrainerd,0.0,wiski
W10052001,,,,,MissBrainerd,0.0,wiski
W12017001,,,,,CrowWing,0.0,wiski
W07061002,,,,,MissHeadwaters,0.0,wiski
W07061001,,,,,MissHeadwaters,0.0,wiski
W12057002,,,,,CrowWing,0.0,wiski
W12057001,,,,,CrowWing,0.0,wiski
W10059001,,,,,MissBrainerd,0.0,wiski
W08007005,,,,,LeechLake,0.0,wiski
W08007006,,,,,LeechLake,0.0,wiski
W08007001,,,,,LeechLake,0.0,wiski
W08007003,,,,,LeechLake,0.0,wiski
W08007004,,,,,LeechLake,0.0,wiski
H12127001,,,,,CrowWing,0.0,wiski
W13056001,,,,,Redeye,0.0,wiski
W13019001,,,,,Redeye,0.0,wiski
W13045001,,,,,Redeye,0.0,wiski
W13025001,,,,,Redeye,0.0,wiski
W08037002,,,,,LeechLake,0.0,wiski
W09092001,,,,,MissGrandRapids,0.0,wiski
W10100005,,,,,MissBrainerd,0.0,wiski
W10100003,,,,,MissBrainerd,0.0,wiski
W10100002,,,,,MissBrainerd,0.0,wiski
W10100004,,,,,MissBrainerd,0.0,wiski
W10100001,,,,,MissBrainerd,0.0,wiski
W10051001,,,,,MissBrainerd,0.0,wiski
W10067002,,,,,MissBrainerd,0.0,wiski
W11055002,,,,,Pine,0.0,wiski
W11055001,,,,,Pine,0.0,wiski
H14039001,,,,,LongPrairie,0.0,wiski
W14051004,,,,,LongPrairie,0.0,wiski
W14016001,,,,,LongPrairie,0.0,wiski
W14017001,,,,,LongPrairie,0.0,wiski
W14059003,,,,,LongPrairie,0.0,wiski
W14042002,,,,,LongPrairie,0.0,wiski
W14027003,,,,,LongPrairie,0.0,wiski
L18018100001,,,,,MissBrainerd,0.0,wiski
W12117001,,,,,CrowWing,0.0,wiski
W09124001,,,,,MissGrandRapids,0.0,wiski
W09077003,,,,,MissGrandRapids,0.0,wiski
W10068001,,,,,MissBrainerd,0.0,wiski
W09063001,,,,,MissGrandRapids,0.0,wiski
H07115003,,,,,MissHeadwaters,0.0,wiski
H10079001,,,,,MissBrainerd,0.0,wiski
H07064001,,,,,MissHeadwaters,0.0,wiski
W07115004,,,,,MissHeadwaters,0.0,wiski
W07049001,,,,,MissHeadwaters,0.0,wiski
W10061001,,,,,MissBrainerd,0.0,wiski
W09110002,,,,,MissGrandRapids,0.0,wiski
W09111001,,,,,MissGrandRapids,0.0,wiski
W09111002,,,,,MissGrandRapids,0.0,wiski
W14036002,,,,,LongPrairie,0.0,wiski
W14031002,,,,,LongPrairie,0.0,wiski
W09058009,,,,,MissGrandRapids,0.0,wiski
W09058003,,,,,MissGrandRapids,0.0,wiski
W09058015,,,,,MissGrandRapids,0.0,wiski
W09058014,,,,,MissGrandRapids,0.0,wiski
W09058010,,,,,MissGrandRapids,0.0,wiski
W09058001,,,,,MissGrandRapids,0.0,wiski
W09058004,,,,,MissGrandRapids,0.0,wiski
W09058017,,,,,MissGrandRapids,0.0,wiski
W09058007,,,,,MissGrandRapids,0.0,wiski
W09058016,,,,,MissGrandRapids,0.0,wiski
W09058002,,,,,MissGrandRapids,0.0,wiski
W09058012,,,,,MissGrandRapids,0.0,wiski
W09058011,,,,,MissGrandRapids,0.0,wiski
W09058008,,,,,MissGrandRapids,0.0,wiski
W09058013,,,,,MissGrandRapids,0.0,wiski
W12111001,,,,,CrowWing,0.0,wiski
W12101001,,,,,CrowWing,0.0,wiski
W11050002,,,,,Pine,0.0,wiski
W11050001,,,,,Pine,0.0,wiski
W08001003,,,,,LeechLake,0.0,wiski
W08001002,,,,,LeechLake,0.0,wiski
W08001001,,,,,LeechLake,0.0,wiski
W07093001,,,,,MissHeadwaters,0.0,wiski
W07094001,,,,,MissHeadwaters,0.0,wiski
W13009001,,,,,Redeye,0.0,wiski
W13023003,,,,,Redeye,0.0,wiski
W09030001,,,,,MissGrandRapids,0.0,wiski
W09030002,,,,,MissGrandRapids,0.0,wiski
H10066001,,,,,MissBrainerd,0.0,wiski
W11052001,,,,,Pine,0.0,wiski
W08006001,,,,,LeechLake,0.0,wiski
H09045003,,,,,MissGrandRapids,0.0,wiski
H09003001,,,,,MissGrandRapids,0.0,wiski
W13050003,,,,,Redeye,0.0,wiski
W13050001,,,,,Redeye,0.0,wiski
W13050002,,,,,Redeye,0.0,wiski
W13042001,,,,,Redeye,0.0,wiski
H10082001,,,,,MissBrainerd,0.0,wiski
W10025001,,,,,MissBrainerd,0.0,wiski
W10021001,,,,,MissBrainerd,0.0,wiski
W10026001,,,,,MissBrainerd,0.0,wiski
W10032002,,,,,MissBrainerd,0.0,wiski
W10037001,,,,,MissBrainerd,0.0,wiski
W09048006,,,,,MissGrandRapids,0.0,wiski
W12109001,,,,,CrowWing,0.0,wiski
W10097001,,,,,MissBrainerd,0.0,wiski
W10095002,,,,,MissBrainerd,0.0,wiski
W09048003,,,,,MissGrandRapids,0.0,wiski
W09048004,,,,,MissGrandRapids,0.0,wiski
W09048002,,,,,MissGrandRapids,0.0,wiski
W09048001,,,,,MissGrandRapids,0.0,wiski
W07073003,,,,,MissHeadwaters,0.0,wiski
W07073002,,,,,MissHeadwaters,0.0,wiski
W12021003,,,,,CrowWing,0.0,wiski
W12031003,,,,,CrowWing,0.0,wiski
W12031002,,,,,CrowWing,0.0,wiski
W12031004,,,,,CrowWing,0.0,wiski
W08018001,,,,,LeechLake,0.0,wiski
W10040001,,,,,MissBrainerd,0.0,wiski
W10031001,,,,,MissBrainerd,0.0,wiski
W07001007,,,,,MissHeadwaters,0.0,wiski
W07001008,,,,,MissHeadwaters,0.0,wiski
W07001004,,,,,MissHeadwaters,0.0,wiski
W07001009,,,,,MissHeadwaters,0.0,wiski
W07001003,,,,,MissHeadwaters,0.0,wiski
W07001005,,,,,MissHeadwaters,0.0,wiski
W07001001,,,,,MissHeadwaters,0.0,wiski
W07001010,,,,,MissHeadwaters,0.0,wiski
W07001006,,,,,MissHeadwaters,0.0,wiski
W07001002,,,,,MissHeadwaters,0.0,wiski
H09051001,,,,,MissGrandRapids,0.0,wiski
H13020001,,,,,Redeye,0.0,wiski
W13008001,,,,,Redeye,0.0,wiski
W11011002,,,,,Pine,0.0,wiski
W09040002,,,,,MissGrandRapids,0.0,wiski
W09040001,,,,,MissGrandRapids,0.0,wiski
W09053001,,,,,MissGrandRapids,0.0,wiski
W14005003,,,,,LongPrairie,0.0,wiski
H14005004,,,,,LongPrairie,0.0,wiski
W14005001,,,,,LongPrairie,0.0,wiski
W14005002,,,,,LongPrairie,0.0,wiski
W12124001,,,,,CrowWing,0.0,wiski
W12124006,,,,,CrowWing,0.0,wiski
H12124003,,,,,CrowWing,0.0,wiski
H12124004,,,,,CrowWing,0.0,wiski
H12124005,,,,,CrowWing,0.0,wiski
W12124007,,,,,CrowWing,0.0,wiski
W12030016,,,,,CrowWing,0.0,wiski
W12059007,,,,,CrowWing,0.0,wiski
W12030010,,,,,CrowWing,0.0,wiski
H12059004,,,,,CrowWing,0.0,wiski
W12030014,,,,,CrowWing,0.0,wiski
W12030015,,,,,CrowWing,0.0,wiski
W12030007,,,,,CrowWing,0.0,wiski
W12030005,,,,,CrowWing,0.0,wiski
H12030004,,,,,CrowWing,0.0,wiski
H12030009,,,,,CrowWing,0.0,wiski
W12030013,,,,,CrowWing,0.0,wiski
W12030012,,,,,CrowWing,0.0,wiski
W12030011,,,,,CrowWing,0.0,wiski
W12030006,,,,,CrowWing,0.0,wiski
W12030008,,,,,CrowWing,0.0,wiski
W08011001,,,,,LeechLake,0.0,wiski
W09020002,,,,,MissGrandRapids,0.0,wiski
W07051002,,,,,MissHeadwaters,0.0,wiski
W07051001,,,,,MissHeadwaters,0.0,wiski
W07003001,,,,,MissHeadwaters,0.0,wiski
H12134002,,,,,CrowWing,0.0,wiski
W12115001,,,,,CrowWing,0.0,wiski
W12099002,,,,,CrowWing,0.0,wiski
W12099001,,,,,CrowWing,0.0,wiski
W09119001,,,,,MissGrandRapids,0.0,wiski
W10062001,,,,,MissBrainerd,0.0,wiski
W09052002,,,,,MissGrandRapids,0.0,wiski
W10063001,,,,,MissBrainerd,0.0,wiski
W09052003,,,,,MissGrandRapids,0.0,wiski
W09078001,,,,,MissGrandRapids,0.0,wiski
W07032001,,,,,MissHeadwaters,0.0,wiski
W12116001,,,,,CrowWing,0.0,wiski
W09044001,,,,,MissGrandRapids,0.0,wiski
W09044003,,,,,MissGrandRapids,0.0,wiski
W09044002,,,,,MissGrandRapids,0.0,wiski
W14064001,,,,,LongPrairie,0.0,wiski
W07100002,,,,,MissHeadwaters,0.0,wiski
W09091004,,,,,MissGrandRapids,0.0,wiski
W09091002,,,,,MissGrandRapids,0.0,wiski
W09091003,,,,,MissGrandRapids,0.0,wiski
W09091001,,,,,MissGrandRapids,0.0,wiski
W13011003,,,,,Redeye,0.0,wiski
H13011005,,,,,Redeye,0.0,wiski
W13011010,,,,,Redeye,0.0,wiski
H13011004,,,,,Redeye,0.0,wiski
H13011006,,,,,Redeye,0.0,wiski
H13011007,,,,,Redeye,0.0,wiski
H13011009,,,,,Redeye,0.0,wiski
H13011008,,,,,Redeye,0.0,wiski
L03129600,,,,,MissHeadwaters,0.0,wiski
L03129200,,,,,CrowWing,0.0,wiski
W12059008,,,,,CrowWing,0.0,wiski
W12059010,,,,,CrowWing,0.0,wiski
W12059009,,,,,CrowWing,0.0,wiski
W09034001,,,,,MissGrandRapids,0.0,wiski
W09034002,,,,,MissGrandRapids,0.0,wiski
W09080002,,,,,MissGrandRapids,0.0,wiski
H10117001,,,,,MissBrainerd,0.0,wiski
W10099003,,,,,MissBrainerd,0.0,wiski
W10099002,,,,,MissBrainerd,0.0,wiski
W10099001,,,,,MissBrainerd,0.0,wiski
H13007007,,,,,Redeye,0.0,wiski
H13007006,,,,,Redeye,0.0,wiski
H13007002,,,,,Redeye,0.0,wiski
H13007004,,,,,Redeye,0.0,wiski
W13007001,,,,,Redeye,0.0,wiski
H13007003,,,,,Redeye,0.0,wiski
W09118002,,,,,MissGrandRapids,0.0,wiski
H09127001,,,,,MissGrandRapids,0.0,wiski
W11018001,,,,,Pine,0.0,wiski
W13003002,,,,,Redeye,0.0,wiski
W46002002,,,,,RenoUpperIA,0.0,wiski
W46014001,320.0,320,,,RenoUpperIA,0.0,wiski
W46017001,319.0,319,,,RenoUpperIA,0.0,wiski
W46015003,,,,,RenoUpperIA,0.0,wiski
W46015001,,,,,RenoUpperIA,0.0,wiski
W46015002,318.0,"318,320",,,RenoUpperIA,0.0,wiski
W46015004,318.0,318,,,RenoUpperIA,0.0,wiski
W46003001,,,,,RenoUpperIA,0.0,wiski
W46003002,,,,,RenoUpperIA,0.0,wiski
W46003003,,,,,RenoUpperIA,0.0,wiski
W44011001,,,,,RenoUpperIA,0.0,wiski
W44003003,,,,,RenoUpperIA,0.0,wiski
W44003002,,,,,RenoUpperIA,0.0,wiski
W44003001,,,,,RenoUpperIA,0.0,wiski
W46008002,339.0,339,,,RenoUpperIA,0.0,wiski
W46008001,339.0,339,,,RenoUpperIA,0.0,wiski
W46009001,,,,,RenoUpperIA,0.0,wiski
W46022001,314.0,314,,,RenoUpperIA,0.0,wiski
W46221001,315.0,315,,,RenoUpperIA,0.0,wiski
W46001002,,,,,RenoUpperIA,0.0,wiski
W44010001,,,,,RenoUpperIA,0.0,wiski
W46001001,,,,,RenoUpperIA,0.0,wiski
W44004001,,,,,RenoUpperIA,0.0,wiski
W44004002,,,,,RenoUpperIA,0.0,wiski
W46007002,327.0,327,,,RenoUpperIA,0.0,wiski
W46007001,327.0,327,,,RenoUpperIA,0.0,wiski
W44005004,,,,,RenoUpperIA,0.0,wiski
W44005005,,,,,RenoUpperIA,0.0,wiski
W44005003,,,,,RenoUpperIA,0.0,wiski
W44005001,,,,,RenoUpperIA,0.0,wiski
W46024001,311.0,311,,,RenoUpperIA,0.0,wiski
W46018002,,,,,RenoUpperIA,0.0,wiski
W46025001,312.0,312,,,RenoUpperIA,0.0,wiski
W46018001,,,,,RenoUpperIA,0.0,wiski
W46023001,310.0,310,,,RenoUpperIA,0.0,wiski
W46025002,,,,,RenoUpperIA,0.0,wiski
W44002002,,,,,RenoUpperIA,0.0,wiski
W44002001,,,,,RenoUpperIA,0.0,wiski
W44002003,,,,,RenoUpperIA,0.0,wiski
W44010005,,,,,RenoUpperIA,0.0,wiski
W44007001,,,,,RenoUpperIA,0.0,wiski
W44008002,,,,,RenoUpperIA,0.0,wiski
W44008001,,,,,RenoUpperIA,0.0,wiski
W44010004,,,,,RenoUpperIA,0.0,wiski
W44010003,,,,,RenoUpperIA,0.0,wiski
W60021002,99.0,99.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60021001,99.0,99.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60021003,99.0,99.0,middle of reach,,WildRiceMarsh,0.0,wiski
W58015001,,,,,Buffalo,0.0,wiski
W56017001,,,,,OtterTail,0.0,wiski
W55026001,,,,,MustinkaBDS,0.0,wiski
W54023002,,,,,MustinkaBDS,0.0,wiski
W54034002,,,,,,0.0,wiski
W56056009,,,,,OtterTail,0.0,wiski
H56056008,,,,,OtterTail,0.0,wiski
H56056007,,,,,OtterTail,0.0,wiski
H56056003,,,,,OtterTail,0.0,wiski
H56056002,,,,,OtterTail,0.0,wiski
H56056001,,,,,OtterTail,0.0,wiski
W60057001,,,,,WildRiceMarsh,0.0,wiski
W58012001,,,,,Buffalo,0.0,wiski
W58014002,,,,,Buffalo,0.0,wiski
W58011001,,,,,Buffalo,0.0,wiski
H58033002,,,,,Buffalo,0.0,wiski
W58040003,,,,,Buffalo,0.0,wiski
W58048003,,,,,Buffalo,0.0,wiski
W58010002,,,,,Buffalo,0.0,wiski
W59013001,929.0,929.0,,,WildRiceMarsh,0.0,wiski
W58045001,,,,,Buffalo,0.0,wiski
W58047001,,,,,Buffalo,0.0,wiski
H58049001,,,,,Buffalo,0.0,wiski
W58042001,,,,,Buffalo,0.0,wiski
W58043001,,,,,Buffalo,0.0,wiski
W58039002,,,,,Buffalo,0.0,wiski
W58034001,,,,,Buffalo,0.0,wiski
W56073002,,,,,OtterTail,0.0,wiski
W56073001,,,,,OtterTail,0.0,wiski
W54022001,,,,,MustinkaBDS,0.0,wiski
W55059001,302.0,302,,,MustinkaBDS,0.0,wiski
W56001002,,,,,OtterTail,0.0,wiski
W60129002,619.0,617.0,,,WildRiceMarsh,0.0,wiski
W60129001,631.0,631.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60129003,617.0,617.0,,,WildRiceMarsh,0.0,wiski
W55038001,,,,,MustinkaBDS,0.0,wiski
W55034001,,,,,MustinkaBDS,0.0,wiski
W55039001,,,,,MustinkaBDS,0.0,wiski
W60079001,237.0,237.0,lower third of reach,,WildRiceMarsh,0.0,wiski
W54003001,,,,,MustinkaBDS,0.0,wiski
W58009003,,,,,Buffalo,0.0,wiski
W58068002,,,,,Buffalo,0.0,wiski
W58009001,,,,,Buffalo,0.0,wiski
W58009002,,,,,Buffalo,0.0,wiski
W54038001,,,,,MustinkaBDS,0.0,wiski
W54039001,,,,,MustinkaBDS,0.0,wiski
W58005002,,,,,Buffalo,0.0,wiski
W58005001,,,,,Buffalo,0.0,wiski
W58005003,,,,,Buffalo,0.0,wiski
W60027002,165.0,165.0,,,WildRiceMarsh,0.0,wiski
W59007002,970.0,970.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60086001,247.0,247.0,,,WildRiceMarsh,0.0,wiski
W58005005,,,,,Buffalo,0.0,wiski
W55029001,,,,,MustinkaBDS,0.0,wiski
W55035001,,,,,MustinkaBDS,0.0,wiski
W55016001,,,,,MustinkaBDS,0.0,wiski
W55030002,,,,,MustinkaBDS,0.0,wiski
W55012001,,,,,MustinkaBDS,0.0,wiski
W55014001,,,,,MustinkaBDS,0.0,wiski
W55064002,308.0,308,,,MustinkaBDS,0.0,wiski
W55064004,,,,,MustinkaBDS,0.0,wiski
W55060003,306.0,306,,,MustinkaBDS,0.0,wiski
W56105001,,,,,OtterTail,0.0,wiski
H56062002,,,,,OtterTail,0.0,wiski
H56062003,,,,,OtterTail,0.0,wiski
H56062001,,,,,OtterTail,0.0,wiski
W56075002,,,,,OtterTail,0.0,wiski
H56050002,,,,,OtterTail,0.0,wiski
W56066002,,,,,OtterTail,0.0,wiski
H56063001,,,,,OtterTail,0.0,wiski
W56050003,,,,,OtterTail,0.0,wiski
W56020001,,,,,OtterTail,0.0,wiski
W56020002,,,,,OtterTail,0.0,wiski
W56096001,,,,,OtterTail,0.0,wiski
W56082007,,,,,OtterTail,0.0,wiski
H56082001,,,,,OtterTail,0.0,wiski
W56082008,,,,,OtterTail,0.0,wiski
H56082003,,,,,OtterTail,0.0,wiski
W56046001,,,,,OtterTail,0.0,wiski
W56048003,,,,,OtterTail,0.0,wiski
W56048002,,,,,OtterTail,0.0,wiski
W54001001,203.0,203,,,MustinkaBDS,0.0,wiski
W54001002,203.0,203,,,MustinkaBDS,0.0,wiski
W57039001,213.0,213.0,,,UpperRed,0.0,wiski
W83016002,,,,,Rock,0.0,wiski
W60006001,69.0,69.0,middle of reach,,WildRiceMarsh,0.0,wiski
W58031001,,,,,Buffalo,0.0,wiski
W56001004,,,,,OtterTail,0.0,wiski
W56001001,,,,,OtterTail,0.0,wiski
W56001003,,,,,OtterTail,0.0,wiski
W58056007,,,,,Buffalo,0.0,wiski
W58025003,,,,,Buffalo,0.0,wiski
W58025002,,,,,Buffalo,0.0,wiski
W58007001,,,,,Buffalo,0.0,wiski
W58056003,,,,,Buffalo,0.0,wiski
W58056006,,,,,Buffalo,0.0,wiski
W60115002,591.0,591.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60065001,431.0,431.0,,,WildRiceMarsh,0.0,wiski
W60066001,401.0,401.0,,,WildRiceMarsh,0.0,wiski
H54009002,,,,,MustinkaBDS,0.0,wiski
W54009001,,,,,MustinkaBDS,0.0,wiski
W58061001,,,,,Buffalo,0.0,wiski
W60061001,385.0,385.0,lower third of reach,,WildRiceMarsh,0.0,wiski
W60038001,149.0,147.0,middle of reach (should break up),,WildRiceMarsh,0.0,wiski
W58062002,,,,,Buffalo,0.0,wiski
W58062001,,,,,Buffalo,0.0,wiski
W58057003,,,,,Buffalo,0.0,wiski
W56078003,,,,,OtterTail,0.0,wiski
W56078002,,,,,OtterTail,0.0,wiski
W56074002,,,,,OtterTail,0.0,wiski
W56074001,,,,,OtterTail,0.0,wiski
W56072001,,,,,OtterTail,0.0,wiski
W56015002,,,,,OtterTail,0.0,wiski
W56074003,,,,,OtterTail,0.0,wiski
E56074004,,,,,OtterTail,0.0,wiski
W55061001,,,,,MustinkaBDS,0.0,wiski
W55065003,323.0,323,,,MustinkaBDS,0.0,wiski
W54040001,,,,,MustinkaBDS,0.0,wiski
W54041001,115.0,115,,,MustinkaBDS,0.0,wiski
W54010001,,,,,MustinkaBDS,0.0,wiski
W54007001,,,,,MustinkaBDS,0.0,wiski
W55047001,331.0,331,,,MustinkaBDS,0.0,wiski
W55065002,,,,,MustinkaBDS,0.0,wiski
L03129300,,,,,OtterTail,0.0,wiski
W55053001,,,,,MustinkaBDS,0.0,wiski
W55024002,,,,,MustinkaBDS,0.0,wiski
W55021001,,,,,MustinkaBDS,0.0,wiski
W57003001,,,,,UpperRed,0.0,wiski
W57008002,202.0,202.0,middle of reach with 2 other stations. Need to brake up,,UpperRed,0.0,wiski
W57008003,202.0,202.0,,,UpperRed,0.0,wiski
W57005001,207.0,207.0,,,UpperRed,0.0,wiski
E60088001,190.0,190.0,,,WildRiceMarsh,0.0,wiski
W60004001,50.0,50.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60028001,130.0,130.0,,,WildRiceMarsh,0.0,wiski
W60112002,750.0,750.0,middle of reach,,WildRiceMarsh,0.0,wiski
W60017001,90.0,90.0,,,WildRiceMarsh,0.0,wiski
W60017002,90.0,90.0,,,WildRiceMarsh,0.0,wiski
W60025001,110.0,110.0,,,WildRiceMarsh,0.0,wiski
W60054001,30.0,30.0,middle of reach,,WildRiceMarsh,0.0,wiski
W56101001,,,,,OtterTail,0.0,wiski
